"plot","year","woody","native","hfi","un50","ov50","x","y","terrace","dem.altitude","fenced","oversown"
"O2",2016,"Woody","Native",363,285,78,1585663.6905606,5309814.38783752,"Slope",1059,"fenced","natural"
"O2",2016,"Herbaceous","Exotic",125,125,0,1585663.6905606,5309814.38783752,"Slope",1059,"fenced","natural"
"O2",2016,"Herbaceous","Native",83,81,2,1585663.6905606,5309814.38783752,"Slope",1059,"fenced","natural"
"O3",2007,"Herbaceous","Native",52,50,2,1585726.68798208,5309961.32943685,"Slope",1054,"fenced","natural"
"O3",2016,"Herbaceous","Native",155,122,33,1585726.68798208,5309961.32943685,"Slope",1054,"fenced","natural"
"O3",2007,"Herbaceous","Exotic",15,15,0,1585726.68798208,5309961.32943685,"Slope",1054,"fenced","natural"
"O3",2007,"Woody","Native",110,107,3,1585726.68798208,5309961.32943685,"Slope",1054,"fenced","natural"
"O3",2016,"Herbaceous","Exotic",27,27,0,1585726.68798208,5309961.32943685,"Slope",1054,"fenced","natural"
"O3",2016,"Woody","Native",170,161,9,1585726.68798208,5309961.32943685,"Slope",1054,"fenced","natural"
"O4",2016,"Herbaceous","Exotic",28,28,0,1585827.68041905,5310170.24492265,"Terrace",1012,"fenced","natural"
"O4",2007,"Herbaceous","Exotic",23,23,0,1585827.68041905,5310170.24492265,"Terrace",1012,"fenced","natural"
"O4",2016,"Herbaceous","Native",98,88,10,1585827.68041905,5310170.24492265,"Terrace",1012,"fenced","natural"
"O4",2016,"Woody","Native",182,172,10,1585827.68041905,5310170.24492265,"Terrace",1012,"fenced","natural"
"O4",2007,"Woody","Native",128,121,7,1585827.68041905,5310170.24492265,"Terrace",1012,"fenced","natural"
"O4",2007,"Herbaceous","Native",76,76,0,1585827.68041905,5310170.24492265,"Terrace",1012,"fenced","natural"
"P1",2016,"Woody","Native",87,78,9,1590021.93900289,5299997.2025277,"Slope",916,"unfenced","natural"
"P1",2007,"Herbaceous","Native",13,13,0,1590021.93900289,5299997.2025277,"Slope",916,"unfenced","natural"
"P1",2016,"Herbaceous","Exotic",20,20,0,1590021.93900289,5299997.2025277,"Slope",916,"unfenced","natural"
"P1",2007,"Herbaceous","Exotic",20,20,0,1590021.93900289,5299997.2025277,"Slope",916,"unfenced","natural"
"P1",2007,"Woody","Native",86,71,15,1590021.93900289,5299997.2025277,"Slope",916,"unfenced","natural"
"P1",2016,"Herbaceous","Native",18,17,1,1590021.93900289,5299997.2025277,"Slope",916,"unfenced","natural"
"P2",2007,"Herbaceous","Exotic",28,28,0,1590123.93858836,5300272.09475701,"Slope",942,"unfenced","natural"
"P2",2016,"Herbaceous","Exotic",58,58,0,1590123.93858836,5300272.09475701,"Slope",942,"unfenced","natural"
"P2",2007,"Woody","Native",188,173,15,1590123.93858836,5300272.09475701,"Slope",942,"unfenced","natural"
"P2",2007,"Herbaceous","Native",63,63,0,1590123.93858836,5300272.09475701,"Slope",942,"unfenced","natural"
"P2",2016,"Herbaceous","Native",136,134,2,1590123.93858836,5300272.09475701,"Slope",942,"unfenced","natural"
"P2",2016,"Woody","Native",356,319,37,1590123.93858836,5300272.09475701,"Slope",942,"unfenced","natural"
"P3",2007,"Herbaceous","Exotic",1,1,0,1590189.93682831,5300438.02913877,"Slope",1029,"unfenced","natural"
"P3",2016,"Woody","Native",348,320,28,1590189.93682831,5300438.02913877,"Slope",1029,"unfenced","natural"
"P3",2016,"Herbaceous","Native",128,122,6,1590189.93682831,5300438.02913877,"Slope",1029,"unfenced","natural"
"P3",2007,"Herbaceous","Native",64,64,0,1590189.93682831,5300438.02913877,"Slope",1029,"unfenced","natural"
"P3",2016,"Herbaceous","Exotic",13,13,0,1590189.93682831,5300438.02913877,"Slope",1029,"unfenced","natural"
"P3",2007,"Woody","Native",178,172,6,1590189.93682831,5300438.02913877,"Slope",1029,"unfenced","natural"
"P4",2007,"Herbaceous","Exotic",12,12,0,1590256.93372369,5300595.96615045,"Slope",1140,"unfenced","natural"
"P4",2007,"Herbaceous","Native",116,116,0,1590256.93372369,5300595.96615045,"Slope",1140,"unfenced","natural"
"P4",2007,"Woody","Native",81,72,9,1590256.93372369,5300595.96615045,"Slope",1140,"unfenced","natural"
"P4",2016,"Herbaceous","Exotic",26,26,0,1590256.93372369,5300595.96615045,"Slope",1140,"unfenced","natural"
"P4",2016,"Herbaceous","Native",226,222,4,1590256.93372369,5300595.96615045,"Slope",1140,"unfenced","natural"
"P4",2016,"Woody","Native",204,187,17,1590256.93372369,5300595.96615045,"Slope",1140,"unfenced","natural"
"PT-1-Fe",2016,"Herbaceous","Native",37,37,0,1603552.35467899,5315985.92197088,"Slope",931,"fenced","oversown"
"PT-1-Fe",2008,"Herbaceous","Native",20,20,0,1603552.35467899,5315985.92197088,"Slope",931,"fenced","oversown"
"PT-1-Fe",2016,"Herbaceous","Exotic",79,79,0,1603552.35467899,5315985.92197088,"Slope",931,"fenced","oversown"
"PT-1-Fe",2008,"Herbaceous","Exotic",53,53,0,1603552.35467899,5315985.92197088,"Slope",931,"fenced","oversown"
"PT-1-Un",2008,"Woody","Exotic",3,3,0,1603520.36688826,5315994.92314418,"Slope",922,"unfenced","oversown"
"PT-1-Un",2016,"Herbaceous","Exotic",84,84,0,1603520.36688826,5315994.92314418,"Slope",922,"unfenced","oversown"
"PT-1-Un",2016,"Herbaceous","Native",54,54,0,1603520.36688826,5315994.92314418,"Slope",922,"unfenced","oversown"
"PT-1-Un",2008,"Herbaceous","Exotic",51,51,0,1603520.36688826,5315994.92314418,"Slope",922,"unfenced","oversown"
"PT-1-Un",2008,"Herbaceous","Native",18,18,0,1603520.36688826,5315994.92314418,"Slope",922,"unfenced","oversown"
"PT-1-Un",2016,"Woody","Exotic",20,9,11,1603520.36688826,5315994.92314418,"Slope",922,"unfenced","oversown"
"PT-2-Fe",2016,"Woody","Exotic",13,11,2,1603433.36733894,5315774.01078394,"Slope",909,"fenced","oversown"
"PT-2-Fe",2016,"Herbaceous","Exotic",130,130,0,1603433.36733894,5315774.01078394,"Slope",909,"fenced","oversown"
"PT-2-Fe",2008,"Herbaceous","Native",36,36,0,1603433.36733894,5315774.01078394,"Slope",909,"fenced","oversown"
"PT-2-Fe",2016,"Herbaceous","Native",155,155,0,1603433.36733894,5315774.01078394,"Slope",909,"fenced","oversown"
"PT-2-Fe",2008,"Woody","Exotic",14,3,11,1603433.36733894,5315774.01078394,"Slope",909,"fenced","oversown"
"PT-2-Fe",2008,"Herbaceous","Exotic",147,147,0,1603433.36733894,5315774.01078394,"Slope",909,"fenced","oversown"
"PT-2-Un",2016,"Herbaceous","Exotic",113,113,0,1603384.38993287,5315817.0025243,"Slope",923,"unfenced","oversown"
"PT-2-Un",2008,"Woody","Exotic",5,5,0,1603384.38993287,5315817.0025243,"Slope",923,"unfenced","oversown"
"PT-2-Un",2016,"Woody","Exotic",15,13,2,1603384.38993287,5315817.0025243,"Slope",923,"unfenced","oversown"
"PT-2-Un",2008,"Herbaceous","Exotic",53,53,0,1603384.38993287,5315817.0025243,"Slope",923,"unfenced","oversown"
"PT-2-Un",2016,"Herbaceous","Native",13,13,0,1603384.38993287,5315817.0025243,"Slope",923,"unfenced","oversown"
"PT-3-Fe",2008,"Herbaceous","Exotic",87,87,0,1603900.25912594,5316166.81325398,"Slope",1111,"fenced","oversown"
"PT-3-Fe",2016,"Woody","Exotic",10,8,2,1603900.25912594,5316166.81325398,"Slope",1111,"fenced","oversown"
"PT-3-Fe",2016,"Herbaceous","Exotic",84,84,0,1603900.25912594,5316166.81325398,"Slope",1111,"fenced","oversown"
"PT-3-Fe",2008,"Herbaceous","Native",87,87,0,1603900.25912594,5316166.81325398,"Slope",1111,"fenced","oversown"
"PT-3-Fe",2016,"Herbaceous","Native",78,78,0,1603900.25912594,5316166.81325398,"Slope",1111,"fenced","oversown"
"PT-3-Un",2008,"Herbaceous","Exotic",34,34,0,1603902.26004036,5316178.80885898,"Slope",1111,"unfenced","oversown"
"PT-3-Un",2016,"Woody","Native",1,1,0,1603902.26004036,5316178.80885898,"Slope",1111,"unfenced","oversown"
"PT-3-Un",2008,"Woody","Exotic",18,8,10,1603902.26004036,5316178.80885898,"Slope",1111,"unfenced","oversown"
"PT-3-Un",2016,"Herbaceous","Exotic",57,57,0,1603902.26004036,5316178.80885898,"Slope",1111,"unfenced","oversown"
"PT-3-Un",2008,"Herbaceous","Native",13,13,0,1603902.26004036,5316178.80885898,"Slope",1111,"unfenced","oversown"
"PT-3-Un",2016,"Woody","Exotic",13,13,0,1603902.26004036,5316178.80885898,"Slope",1111,"unfenced","oversown"
"PT-3-Un",2016,"Herbaceous","Native",7,7,0,1603902.26004036,5316178.80885898,"Slope",1111,"unfenced","oversown"
"Q1",2007,"Woody","Native",59,59,0,1595991.03613786,5301273.00031193,"Slope",927,"unfenced","natural"
"Q1",2016,"Herbaceous","Exotic",63,63,0,1595991.03613786,5301273.00031193,"Slope",927,"unfenced","natural"
"Q1",2016,"Woody","Native",93,93,0,1595991.03613786,5301273.00031193,"Slope",927,"unfenced","natural"
"Q1",2007,"Herbaceous","Exotic",73,73,0,1595991.03613786,5301273.00031193,"Slope",927,"unfenced","natural"
"Q1",2007,"Herbaceous","Native",123,96,27,1595991.03613786,5301273.00031193,"Slope",927,"unfenced","natural"
"Q1",2016,"Herbaceous","Native",234,197,37,1595991.03613786,5301273.00031193,"Slope",927,"unfenced","natural"
"Q2",2016,"Herbaceous","Native",99,85,14,1596075.02871434,5301441.93092085,"Slope",943,"unfenced","natural"
"Q2",2007,"Woody","Native",50,50,0,1596075.02871434,5301441.93092085,"Slope",943,"unfenced","natural"
"Q2",2007,"Herbaceous","Native",69,56,13,1596075.02871434,5301441.93092085,"Slope",943,"unfenced","natural"
"Q2",2007,"Herbaceous","Exotic",45,45,0,1596075.02871434,5301441.93092085,"Slope",943,"unfenced","natural"
"Q2",2016,"Herbaceous","Exotic",43,43,0,1596075.02871434,5301441.93092085,"Slope",943,"unfenced","natural"
"Q2",2016,"Woody","Native",71,71,0,1596075.02871434,5301441.93092085,"Slope",943,"unfenced","natural"
"Q3",2016,"Herbaceous","Exotic",84,84,0,1596144.02894912,5301629.85686746,"Slope",958,"unfenced","natural"
"Q3",2007,"Woody","Native",41,41,0,1596144.02894912,5301629.85686746,"Slope",958,"unfenced","natural"
"Q3",2007,"Woody","Exotic",1,1,0,1596144.02894912,5301629.85686746,"Slope",958,"unfenced","natural"
"Q3",2016,"Woody","Native",80,80,0,1596144.02894912,5301629.85686746,"Slope",958,"unfenced","natural"
"Q3",2016,"Woody","Exotic",14,11,3,1596144.02894912,5301629.85686746,"Slope",958,"unfenced","natural"
"Q3",2007,"Herbaceous","Exotic",113,113,0,1596144.02894912,5301629.85686746,"Slope",958,"unfenced","natural"
"Q3",2007,"Herbaceous","Native",27,27,0,1596144.02894912,5301629.85686746,"Slope",958,"unfenced","natural"
"Q3",2016,"Herbaceous","Native",36,36,0,1596144.02894912,5301629.85686746,"Slope",958,"unfenced","natural"
"Q4",2007,"Woody","Native",20,20,0,1596209.03033059,5301815.78402274,"Slope",973,"unfenced","natural"
"Q4",2007,"Woody","Exotic",9,7,2,1596209.03033059,5301815.78402274,"Slope",973,"unfenced","natural"
"Q4",2016,"Woody","Exotic",42,42,0,1596209.03033059,5301815.78402274,"Slope",973,"unfenced","natural"
"Q4",2007,"Herbaceous","Exotic",79,79,0,1596209.03033059,5301815.78402274,"Slope",973,"unfenced","natural"
"Q4",2007,"Herbaceous","Native",7,7,0,1596209.03033059,5301815.78402274,"Slope",973,"unfenced","natural"
"Q4",2016,"Woody","Native",53,53,0,1596209.03033059,5301815.78402274,"Slope",973,"unfenced","natural"
"Q4",2016,"Herbaceous","Native",13,13,0,1596209.03033059,5301815.78402274,"Slope",973,"unfenced","natural"
"Q4",2016,"Herbaceous","Exotic",80,80,0,1596209.03033059,5301815.78402274,"Slope",973,"unfenced","natural"
"R1",2016,"Herbaceous","Native",296,268,28,1601669.81791805,5307044.25974173,"Terrace",690,"unfenced","natural"
"R1",2007,"Herbaceous","Exotic",712,709,3,1601669.81791805,5307044.25974173,"Terrace",690,"unfenced","natural"
"R1",2016,"Woody","Exotic",2,2,0,1601669.81791805,5307044.25974173,"Terrace",690,"unfenced","natural"
"R1",2007,"Herbaceous","Native",158,158,0,1601669.81791805,5307044.25974173,"Terrace",690,"unfenced","natural"
"R1",2016,"Herbaceous","Exotic",1165,1132,33,1601669.81791805,5307044.25974173,"Terrace",690,"unfenced","natural"
"R2",2007,"Herbaceous","Native",8,8,0,1601744.81524175,5307221.18854391,"Terrace",718,"unfenced","natural"
"R2",2016,"Herbaceous","Native",19,19,0,1601744.81524175,5307221.18854391,"Terrace",718,"unfenced","natural"
"R2",2007,"Woody","Exotic",2,2,0,1601744.81524175,5307221.18854391,"Terrace",718,"unfenced","natural"
"R2",2007,"Herbaceous","Exotic",173,173,0,1601744.81524175,5307221.18854391,"Terrace",718,"unfenced","natural"
"R2",2016,"Woody","Exotic",13,13,0,1601744.81524175,5307221.18854391,"Terrace",718,"unfenced","natural"
"R2",2016,"Woody","Native",1,1,0,1601744.81524175,5307221.18854391,"Terrace",718,"unfenced","natural"
"R2",2016,"Herbaceous","Exotic",128,128,0,1601744.81524175,5307221.18854391,"Terrace",718,"unfenced","natural"
"R3",2016,"Herbaceous","Native",69,69,0,1601826.81173574,5307410.11227012,"Terrace",758,"unfenced","natural"
"R3",2007,"Woody","Native",3,3,0,1601826.81173574,5307410.11227012,"Terrace",758,"unfenced","natural"
"R3",2007,"Herbaceous","Native",13,13,0,1601826.81173574,5307410.11227012,"Terrace",758,"unfenced","natural"
"R3",2007,"Herbaceous","Exotic",81,81,0,1601826.81173574,5307410.11227012,"Terrace",758,"unfenced","natural"
"R3",2016,"Woody","Native",16,16,0,1601826.81173574,5307410.11227012,"Terrace",758,"unfenced","natural"
"R3",2016,"Woody","Exotic",9,5,4,1601826.81173574,5307410.11227012,"Terrace",758,"unfenced","natural"
"R3",2016,"Herbaceous","Exotic",112,112,0,1601826.81173574,5307410.11227012,"Terrace",758,"unfenced","natural"
"R4",2016,"Woody","Exotic",16,11,5,1601906.8064332,5307580.04284386,"Slope",823,"unfenced","natural"
"R4",2016,"Herbaceous","Native",102,102,0,1601906.8064332,5307580.04284386,"Slope",823,"unfenced","natural"
"R4",2007,"Woody","Exotic",2,2,0,1601906.8064332,5307580.04284386,"Slope",823,"unfenced","natural"
"R4",2007,"Woody","Native",15,15,0,1601906.8064332,5307580.04284386,"Slope",823,"unfenced","natural"
"R4",2007,"Herbaceous","Exotic",81,81,0,1601906.8064332,5307580.04284386,"Slope",823,"unfenced","natural"
"R4",2016,"Herbaceous","Exotic",85,85,0,1601906.8064332,5307580.04284386,"Slope",823,"unfenced","natural"
"R4",2016,"Woody","Native",58,58,0,1601906.8064332,5307580.04284386,"Slope",823,"unfenced","natural"
"R4",2007,"Herbaceous","Native",56,56,0,1601906.8064332,5307580.04284386,"Slope",823,"unfenced","natural"
"S1",2007,"Woody","Native",62,62,0,1616629.91610562,5316453.98582594,"Slope",1316,"unfenced","natural"
"S1",2007,"Herbaceous","Native",12,12,0,1616629.91610562,5316453.98582594,"Slope",1316,"unfenced","natural"
"S1",2016,"Herbaceous","Native",35,31,4,1616629.91610562,5316453.98582594,"Slope",1316,"unfenced","natural"
"S1",2016,"Herbaceous","Exotic",2,2,0,1616629.91610562,5316453.98582594,"Slope",1316,"unfenced","natural"
"S1",2007,"Herbaceous","Exotic",3,3,0,1616629.91610562,5316453.98582594,"Slope",1316,"unfenced","natural"
"S1",2016,"Woody","Native",95,93,2,1616629.91610562,5316453.98582594,"Slope",1316,"unfenced","natural"
"S2",2007,"Herbaceous","Native",38,38,0,1616543.91902907,5316261.06412454,"Slope",1323,"unfenced","natural"
"S2",2016,"Herbaceous","Native",79,77,2,1616543.91902907,5316261.06412454,"Slope",1323,"unfenced","natural"
"S2",2016,"Woody","Native",87,87,0,1616543.91902907,5316261.06412454,"Slope",1323,"unfenced","natural"
"S2",2007,"Woody","Native",40,40,0,1616543.91902907,5316261.06412454,"Slope",1323,"unfenced","natural"
"S3",2016,"Herbaceous","Native",381,335,46,1616459.9239026,5316087.13562065,"Slope",1273,"unfenced","natural"
"S3",2007,"Herbaceous","Native",144,142,2,1616459.9239026,5316087.13562065,"Slope",1273,"unfenced","natural"
"S3",2007,"Woody","Native",4,4,0,1616459.9239026,5316087.13562065,"Slope",1273,"unfenced","natural"
"S3",2007,"Herbaceous","Exotic",8,8,0,1616459.9239026,5316087.13562065,"Slope",1273,"unfenced","natural"
"S3",2016,"Woody","Native",13,13,0,1616459.9239026,5316087.13562065,"Slope",1273,"unfenced","natural"
"S3",2016,"Herbaceous","Exotic",10,10,0,1616459.9239026,5316087.13562065,"Slope",1273,"unfenced","natural"
"S4",2016,"Herbaceous","Exotic",8,8,0,1616376.92899662,5315917.20561263,"Slope",1231,"unfenced","natural"
"S4",2016,"Herbaceous","Native",89,83,6,1616376.92899662,5315917.20561263,"Slope",1231,"unfenced","natural"
"S4",2007,"Herbaceous","Native",71,71,0,1616376.92899662,5315917.20561263,"Slope",1231,"unfenced","natural"
"S4",2007,"Woody","Native",16,16,0,1616376.92899662,5315917.20561263,"Slope",1231,"unfenced","natural"
"S4",2007,"Herbaceous","Exotic",5,5,0,1616376.92899662,5315917.20561263,"Slope",1231,"unfenced","natural"
"S4",2016,"Woody","Native",16,16,0,1616376.92899662,5315917.20561263,"Slope",1231,"unfenced","natural"
"Saxton1",2001,"Herbaceous","Native",194,194,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",2001,"Herbaceous","Exotic",109,109,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",2016,"Herbaceous","Exotic",98,98,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",2001,"Woody","Native",4,4,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",2006,"Herbaceous","Exotic",79,79,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",1995,"Herbaceous","Native",296,296,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",2006,"Woody","Native",5,5,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",2016,"Herbaceous","Native",127,126,1,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",1995,"Woody","Native",1,1,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",2016,"Woody","Native",9,9,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",1989,"Herbaceous","Native",326,325,1,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",1995,"Herbaceous","Exotic",123,123,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",2006,"Herbaceous","Native",124,124,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton1",1989,"Herbaceous","Exotic",129,129,0,1617121.96388177,5355245.83810276,"Terrace",1256,"unfenced","natural"
"Saxton2",2016,"Herbaceous","Native",252,241,11,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",2001,"Woody","Native",10,10,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",2006,"Woody","Native",22,22,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",2006,"Herbaceous","Native",201,201,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",2001,"Herbaceous","Native",261,261,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",2006,"Herbaceous","Exotic",46,46,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",1989,"Herbaceous","Native",312,312,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",2016,"Herbaceous","Exotic",73,73,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",1989,"Herbaceous","Exotic",53,53,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",1995,"Woody","Native",7,7,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",1989,"Woody","Native",7,7,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",2016,"Woody","Native",14,14,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",2001,"Herbaceous","Exotic",48,48,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",1995,"Herbaceous","Native",303,303,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton2",1995,"Herbaceous","Exotic",42,42,0,1617070.96949715,5355156.87412797,"Terrace",1253,"fenced","natural"
"Saxton3",2016,"Herbaceous","Native",345,275,70,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",2001,"Woody","Native",1,1,0,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",1995,"Herbaceous","Native",356,311,45,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",2006,"Herbaceous","Native",346,256,90,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",1989,"Herbaceous","Native",386,365,21,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",2001,"Herbaceous","Exotic",60,60,0,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",2001,"Herbaceous","Native",332,280,52,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",2016,"Herbaceous","Exotic",41,41,0,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",2006,"Woody","Native",1,1,0,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",1989,"Woody","Native",3,3,0,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",1995,"Woody","Native",3,3,0,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",1995,"Herbaceous","Exotic",35,35,0,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",1989,"Herbaceous","Exotic",21,21,0,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",2006,"Herbaceous","Exotic",56,56,0,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton3",2016,"Woody","Native",2,2,0,1615506.40911928,5354523.28391401,"Terrace",1469,"fenced","natural"
"Saxton4",2016,"Herbaceous","Exotic",241,219,22,1617123.96270953,5355241.83917623,"Terrace",1255,"unfenced","natural"
"Saxton4",2016,"Herbaceous","Native",328,323,5,1617123.96270953,5355241.83917623,"Terrace",1255,"unfenced","natural"
"Saxton5",2016,"Woody","Native",3,3,0,1614732.25636152,5351314.45304473,"Terrace",1214,"unfenced","natural"
"Saxton5",1995,"Herbaceous","Native",178,178,0,1614732.25636152,5351314.45304473,"Terrace",1214,"unfenced","natural"
"Saxton5",2001,"Herbaceous","Native",101,101,0,1614732.25636152,5351314.45304473,"Terrace",1214,"unfenced","natural"
"Saxton5",2006,"Herbaceous","Exotic",128,128,0,1614732.25636152,5351314.45304473,"Terrace",1214,"unfenced","natural"
"Saxton5",1989,"Herbaceous","Native",179,179,0,1614732.25636152,5351314.45304473,"Terrace",1214,"unfenced","natural"
"Saxton5",1995,"Herbaceous","Exotic",155,155,0,1614732.25636152,5351314.45304473,"Terrace",1214,"unfenced","natural"
"Saxton5",2001,"Herbaceous","Exotic",104,104,0,1614732.25636152,5351314.45304473,"Terrace",1214,"unfenced","natural"
"Saxton5",2016,"Herbaceous","Native",34,34,0,1614732.25636152,5351314.45304473,"Terrace",1214,"unfenced","natural"
"Saxton5",2016,"Herbaceous","Exotic",160,160,0,1614732.25636152,5351314.45304473,"Terrace",1214,"unfenced","natural"
"Saxton5",1989,"Herbaceous","Exotic",124,124,0,1614732.25636152,5351314.45304473,"Terrace",1214,"unfenced","natural"
"Saxton5",2006,"Herbaceous","Native",59,59,0,1614732.25636152,5351314.45304473,"Terrace",1214,"unfenced","natural"
"Saxton6",1989,"Woody","Native",8,8,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",2016,"Woody","Native",7,7,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",2006,"Woody","Native",5,5,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",2006,"Herbaceous","Exotic",80,80,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",2016,"Herbaceous","Native",58,58,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",2001,"Woody","Native",10,10,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",2001,"Herbaceous","Exotic",74,74,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",1995,"Woody","Native",12,12,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",2001,"Herbaceous","Native",136,136,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",1989,"Herbaceous","Native",202,202,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",2006,"Herbaceous","Native",58,58,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",1995,"Herbaceous","Exotic",82,82,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",1995,"Herbaceous","Native",206,206,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",2016,"Herbaceous","Exotic",110,110,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"Saxton6",1989,"Herbaceous","Exotic",85,85,0,1614538.36137746,5351627.37350256,"Terrace",1255,"unfenced","natural"
"SD-1-Fe",2016,"Herbaceous","Exotic",26,26,0,1594184.91834648,5333744.08626799,"Terrace",1012,"fenced","natural"
"SD-1-Fe",2016,"Herbaceous","Native",29,29,0,1594184.91834648,5333744.08626799,"Terrace",1012,"fenced","natural"
"SD-1-Fe",2008,"Herbaceous","Exotic",37,37,0,1594184.91834648,5333744.08626799,"Terrace",1012,"fenced","natural"
"SD-1-Fe",2016,"Woody","Native",32,32,0,1594184.91834648,5333744.08626799,"Terrace",1012,"fenced","natural"
"SD-1-Fe",2008,"Herbaceous","Native",44,44,0,1594184.91834648,5333744.08626799,"Terrace",1012,"fenced","natural"
"SD-1-Fe",2008,"Woody","Native",25,25,0,1594184.91834648,5333744.08626799,"Terrace",1012,"fenced","natural"
"SD-1-Un",2008,"Herbaceous","Native",76,76,0,1594114.94053448,5333731.09993016,"Terrace",1014,"unfenced","natural"
"SD-1-Un",2016,"Herbaceous","Exotic",35,35,0,1594114.94053448,5333731.09993016,"Terrace",1014,"unfenced","natural"
"SD-1-Un",2008,"Woody","Native",46,46,0,1594114.94053448,5333731.09993016,"Terrace",1014,"unfenced","natural"
"SD-1-Un",2008,"Herbaceous","Exotic",36,36,0,1594114.94053448,5333731.09993016,"Terrace",1014,"unfenced","natural"
"SD-1-Un",2016,"Woody","Native",41,41,0,1594114.94053448,5333731.09993016,"Terrace",1014,"unfenced","natural"
"SD-1-Un",2016,"Herbaceous","Native",86,86,0,1594114.94053448,5333731.09993016,"Terrace",1014,"unfenced","natural"
